"Time","Level_mm","Battery_vott","AccumulatedRainfall_mm","Rainfall_mm"
2018-06-23 17:41:15,0.5344484949,12.78352,459.486,0
2018-06-23 19:13:36,0.5378744468,12.76886,459.74,0.254
2018-06-23 19:41:22,0.5378744468,12.76886,459.74,0
2018-06-23 21:17:27,0.5413003987,12.72488,459.74,0
2018-06-23 21:42:25,0.5378744468,12.72488,459.74,0
2018-06-23 22:11:14,0.5378744468,12.69556,460.248,0.508
2018-06-23 22:42:23,0.5378744468,12.66624,460.502,0.254
2018-06-23 23:11:12,0.5344484949,12.6809,460.502,0
2018-06-24 00:45:56,0.5173187354,12.6809,461.01,0.508
2018-06-24 01:12:03,0.5138927836,12.6809,461.01,0
2018-06-24 01:42:29,0.5104668317,12.6809,461.01,0
2018-06-24 02:41:26,0.5036149279,12.66624,461.01,0
2018-06-24 03:11:22,0.5036149279,12.66624,461.01,0
2018-06-24 03:45:31,0.500188976,12.65158,461.01,0
2018-06-24 04:45:08,0.500188976,12.63692,461.264,0.254
2018-06-24 05:11:17,0.500188976,12.63692,461.518,0.254
2018-06-24 05:41:19,0.4967630241,12.63692,461.518,0
2018-06-24 06:49:26,0.5036149279,12.63692,461.518,0
2018-06-24 07:14:03,0.5036149279,12.66624,461.518,0
2018-06-24 07:42:00,0.5070408798,12.6809,461.518,0
2018-06-24 09:11:23,0.5070408798,12.71022,461.772,0.254
2018-06-24 09:41:12,0.5104668317,12.81284,461.772,0
2018-06-24 10:44:08,0.5104668317,13.16468,462.534,0.762
2018-06-24 11:11:12,0.5070408798,13.16468,462.534,0
2018-06-24 11:41:32,0.5070408798,13.17934,462.788,0.254
2018-06-24 12:46:33,0.5070408798,13.194,464.566,1.778
2018-06-24 13:12:30,0.5070408798,13.03274,464.82,0.254
2018-06-24 13:41:44,0.5036149279,13.01808,464.82,0
2018-06-24 14:44:24,0.5036149279,13.09138,465.328,0.508
2018-06-24 15:11:17,0.5070408798,13.17934,467.36,2.032
2018-06-24 15:44:18,0.5070408798,13.32594,467.614,0.254
2018-06-24 16:47:09,0.5104668317,13.20866,468.884,1.27
2018-06-24 17:12:01,0.5138927836,12.98876,469.138,0.254
2018-06-24 17:41:15,0.5138927836,12.8275,469.138,0
2018-06-24 18:58:34,0.5138927836,12.7542,469.138,0
2018-06-24 19:16:30,0.5207446873,12.69556,469.138,0
2018-06-24 19:41:41,0.5173187354,12.6809,469.138,0
2018-06-24 20:11:33,0.5207446873,12.69556,469.138,0
2018-06-24 21:11:24,0.5173187354,12.66624,469.138,0
2018-06-24 21:41:21,0.5138927836,12.66624,469.646,0.508
2018-06-24 22:15:34,0.5104668317,12.65158,469.9,0.254
2018-06-24 22:44:26,0.5104668317,12.65158,469.9,0
2018-06-24 23:11:46,0.5070408798,12.63692,470.154,0.254
2018-06-25 00:23:10,0.500188976,12.62226,470.154,0
2018-06-25 00:41:20,0.4967630241,12.62226,470.154,0
2018-06-25 01:11:23,0.4933370722,12.62226,470.154,0
2018-06-25 02:43:25,0.4864851684,12.6076,470.154,0
2018-06-25 03:11:21,0.4864851684,12.57828,470.154,0
2018-06-25 03:41:19,0.4830592165,12.6076,470.154,0
2018-06-25 04:46:58,0.4830592165,12.59294,470.154,0
2018-06-25 05:13:20,0.4830592165,12.59294,470.154,0
2018-06-25 05:41:42,0.4796332647,12.59294,470.154,0
2018-06-25 06:51:10,0.4796332647,12.62226,470.154,0
2018-06-25 07:11:44,0.4830592165,12.66624,470.154,0
2018-06-25 07:41:13,0.4864851684,12.69556,470.154,0
2018-06-25 08:46:56,0.4899111203,12.76886,470.154,0
2018-06-25 09:11:58,0.4899111203,12.95944,470.154,0
2018-06-25 09:41:12,0.4933370722,13.0474,470.154,0
2018-06-25 10:30:17,0.4899111203,13.1207,470.154,0
2018-06-25 10:46:44,0.4899111203,13.15002,470.154,0
2018-06-25 11:11:49,0.4899111203,13.13536,470.154,0
2018-06-25 11:41:29,0.4899111203,13.2673,470.154,0
2018-06-25 12:41:30,0.4933370722,13.23798,470.154,0
2018-06-25 13:11:17,0.4933370722,13.15002,470.154,0
2018-06-25 13:47:41,0.4864851684,13.28196,470.154,0
2018-06-25 14:45:28,0.4864851684,13.10604,472.694,2.54
2018-06-25 15:11:16,0.4864851684,13.2673,472.948,0.254
2018-06-25 15:41:14,0.4899111203,13.20866,473.202,0.254
2018-06-25 16:49:45,0.4967630241,12.88614,477.012,3.81
2018-06-25 17:13:47,0.5070408798,12.81284,480.568,3.556
2018-06-25 17:42:12,0.5207446873,12.79818,481.076,0.508
2018-06-25 18:53:45,0.5413003987,12.72488,481.584,0.508
2018-06-25 19:11:17,0.5515782543,12.71022,483.616,2.032
2018-06-25 19:41:23,0.5824118214,12.6809,488.442,4.826
2018-06-25 21:14:02,0.6063934846,12.66624,490.22,1.778
2018-06-25 21:41:21,0.6098194365,12.66624,495.046,4.826
2018-06-25 22:11:50,0.6063934846,12.65158,495.046,0
2018-06-25 22:41:34,0.5995415808,12.65158,495.3,0.254
2018-06-25 23:11:19,0.5892637251,12.63692,495.3,0
2018-06-26 00:24:37,0.5721339657,12.62226,495.808,0.508
2018-06-26 00:42:15,0.56185611,12.6076,496.062,0.254
2018-06-26 01:11:21,0.5515782543,12.6076,497.332,1.27
2018-06-26 02:29:07,0.5447263506,12.59294,501.142,3.81
2018-06-26 02:45:45,0.5413003987,12.59294,501.396,0.254
2018-06-26 03:12:59,0.5447263506,12.59294,501.65,0.254
2018-06-26 03:42:10,0.5447263506,12.57828,501.65,0
2018-06-26 04:41:23,0.5481523025,12.57828,502.158,0.508
2018-06-26 05:11:20,0.5447263506,12.57828,502.158,0
2018-06-26 06:44:45,0.5413003987,12.56362,504.698,2.54
2018-06-26 07:11:20,0.5378744468,12.65158,504.698,0
2018-06-26 07:41:34,0.5378744468,12.69556,504.698,0
2018-06-26 08:48:38,0.5378744468,12.71022,504.698,0
2018-06-26 09:15:59,0.5378744468,12.81284,505.206,0.508
2018-06-26 09:42:39,0.5378744468,12.84216,505.206,0
2018-06-26 10:41:08,0.531022543,12.81284,505.46,0.254
2018-06-26 11:11:20,0.5275965911,13.25264,505.46,0
2018-06-26 12:43:45,0.5207446873,13.20866,505.46,0
2018-06-26 13:11:10,0.5173187354,13.32594,505.46,0
2018-06-26 13:41:44,0.5173187354,13.31128,505.46,0
2018-06-26 14:48:13,0.5447263506,13.31128,505.46,0
2018-06-26 15:13:07,0.531022543,13.3406,505.46,0
2018-06-26 15:44:11,0.531022543,13.5605,505.46,0
2018-06-26 16:42:26,0.5378744468,13.39924,505.46,0
2018-06-26 17:11:13,0.5344484949,13.36992,505.46,0
2018-06-26 17:41:15,0.5413003987,13.15002,505.46,0
2018-06-26 18:47:56,0.5447263506,12.84216,505.714,0.254
2018-06-26 19:11:32,0.5447263506,12.79818,505.714,0
2018-06-26 19:41:14,0.5515782543,12.78352,507.492,1.778
2018-06-26 20:59:04,0.5550042062,12.76886,507.492,0
2018-06-26 21:11:16,0.5584301581,12.7542,507.492,0
2018-06-26 21:42:38,0.5584301581,12.7542,507.492,0
2018-06-26 22:15:49,0.5584301581,12.6809,507.746,0.254
2018-06-26 22:41:19,0.5584301581,12.72488,507.746,0
2018-06-26 23:11:29,0.5515782543,12.72488,507.746,0
2018-06-27 00:19:10,0.5413003987,12.69556,508.254,0.508
2018-06-27 00:41:52,0.5378744468,12.69556,510.286,2.032
2018-06-27 01:13:22,0.531022543,12.69556,510.286,0
2018-06-27 02:22:41,0.5275965911,12.6809,510.286,0
2018-06-27 02:41:18,0.5207446873,12.6809,510.286,0
2018-06-27 03:11:23,0.5173187354,12.6809,510.286,0
2018-06-27 04:27:16,0.5138927836,12.6809,510.286,0
2018-06-27 04:43:33,0.5138927836,12.66624,510.286,0
2018-06-27 05:11:22,0.5104668317,12.66624,510.286,0
2018-06-27 05:42:48,0.5070408798,12.66624,510.286,0
2018-06-27 06:41:21,0.5104668317,12.65158,510.286,0
2018-06-27 07:13:52,0.5104668317,12.69556,510.286,0
2018-06-27 08:43:28,0.5275965911,12.73954,510.286,0
2018-06-27 09:11:18,0.5344484949,12.8275,510.286,0
2018-06-27 09:41:28,0.531022543,12.76886,510.286,0
2018-06-27 10:17:56,0.531022543,12.95944,510.286,0
2018-06-27 10:41:49,0.5344484949,13.10604,510.286,0
2018-06-27 11:11:12,0.5378744468,13.31128,510.286,0
2018-06-27 12:13:08,0.5447263506,13.2673,510.286,0
2018-06-27 12:41:23,0.5584301581,13.44322,510.286,0
2018-06-27 13:12:33,0.5275965911,13.42856,510.286,0
2018-06-27 14:42:01,0.5447263506,13.28196,510.54,0.254
2018-06-27 15:11:09,0.5413003987,13.2673,510.794,0.254
2018-06-27 16:45:43,0.5584301581,13.22332,515.112,4.318
2018-06-27 17:11:12,0.5584301581,13.00342,515.112,0
2018-06-27 17:41:41,0.5584301581,12.94478,515.112,0
2018-06-27 18:41:20,0.5652820619,12.78352,518.16,3.048
2018-06-27 19:11:17,0.5652820619,12.76886,519.176,1.016
2018-06-27 19:44:22,0.5687080138,12.78352,519.43,0.254
2018-06-27 20:52:17,0.5824118214,12.7542,524.002,4.572
2018-06-27 21:11:32,0.5995415808,12.73954,528.828,4.826
2018-06-27 21:41:12,0.6509308592,12.72488,532.892,4.064
2018-06-27 22:11:16,0.6920422819,12.73954,533.4,0.508
2018-06-27 22:41:17,0.7057460894,12.72488,534.924,1.524
2018-06-27 23:15:38,0.6851903781,12.71022,535.432,0.508
2018-06-28 00:13:00,0.657782763,12.69556,540.004,4.572
2018-06-28 00:41:20,0.6543568111,12.69556,541.274,1.27
2018-06-28 01:11:35,0.657782763,12.6809,543.306,2.032
2018-06-28 02:18:05,0.6509308592,12.69556,545.338,2.032
2018-06-28 02:42:32,0.6406530035,12.6809,545.592,0.254
2018-06-28 03:11:23,0.6303751478,12.6809,546.862,1.27
2018-06-28 04:21:01,0.6132453884,12.66624,550.926,4.064
2018-06-28 04:46:16,0.6166713403,12.66624,552.196,1.27
2018-06-28 05:13:56,0.6132453884,12.65158,552.704,0.508
2018-06-28 06:25:46,0.6098194365,12.63692,557.022,4.318
2018-06-28 06:41:31,0.623523244,12.63692,561.34,4.318
2018-06-28 07:11:20,0.6680606186,12.65158,565.912,4.572
2018-06-28 08:45:10,0.6954682337,12.69556,571.246,5.334
2018-06-28 09:11:39,0.6851903781,12.73954,573.786,2.54
2018-06-28 10:19:30,0.6817644262,12.88614,576.58,2.794
2018-06-28 10:41:15,0.6749125224,13.06206,577.85,1.27
2018-06-28 19:41:41,0.5721339657,12.76886,583.184,5.334
2018-06-29 04:15:07,0.531022543,12.63692,584.708,1.524
2018-06-29 04:41:23,0.531022543,12.63692,584.708,0
2018-06-29 05:11:20,0.531022543,12.62226,584.708,0
2018-06-29 06:27:41,0.531022543,12.6076,584.708,0
2018-06-29 06:43:53,0.531022543,12.6809,584.708,0
2018-06-29 07:11:37,0.5344484949,12.69556,584.708,0
2018-06-29 08:41:27,0.531022543,12.69556,584.708,0
2018-06-29 09:11:21,0.531022543,12.7542,584.708,0
2018-06-29 09:45:41,0.5344484949,12.78352,584.708,0
2018-06-29 10:13:28,0.5413003987,12.87148,584.708,0
2018-06-29 10:41:15,0.5413003987,13.25264,584.708,0
2018-06-29 11:17:08,0.5413003987,13.20866,584.708,0
2018-06-29 12:16:53,0.5550042062,13.09138,584.708,0
2018-06-29 12:42:21,0.56185611,13.10604,584.962,0.254
2018-06-29 13:11:19,0.5755599176,13.39924,584.962,0
2018-06-29 14:22:35,0.5892637251,13.69244,584.962,0
2018-06-29 14:41:14,0.5961156289,13.64846,584.962,0
2018-06-29 15:13:19,0.5995415808,13.67778,584.962,0
2018-06-29 16:24:17,0.6029675327,13.72176,584.962,0
2018-06-29 16:42:09,0.6098194365,13.72176,584.962,0
2018-06-29 17:11:12,0.592689677,13.35526,584.962,0
2018-06-29 18:28:07,0.5961156289,12.91546,584.962,0
2018-06-29 18:46:22,0.592689677,12.85682,584.962,0
2018-06-29 19:11:17,0.5961156289,12.79818,584.962,0
2018-06-29 19:42:14,0.5995415808,12.79818,584.962,0
2018-06-29 20:41:18,0.5995415808,12.78352,584.962,0
2018-06-29 21:11:18,0.5995415808,12.76886,584.962,0
2018-06-29 21:44:12,0.6029675327,12.76886,584.962,0
2018-06-29 22:14:16,0.5995415808,12.7542,584.962,0
2018-06-29 22:41:24,0.5961156289,12.7542,584.962,0
2018-06-30 00:11:25,0.5858377733,12.72488,584.962,0
2018-06-30 00:41:18,0.5858377733,12.72488,584.962,0
2018-06-30 02:12:50,0.5721339657,12.69556,584.962,0
2018-06-30 02:41:15,0.5687080138,12.66624,584.962,0
2018-06-30 03:11:35,0.56185611,12.69556,584.962,0
2018-06-30 04:17:23,0.5584301581,12.6809,584.962,0
2018-06-30 04:43:12,0.5584301581,12.6809,584.962,0
2018-06-30 05:12:05,0.5550042062,12.6809,584.962,0
2018-06-30 06:13:01,0.56185611,12.65158,584.962,0
2018-06-30 06:41:17,0.56185611,12.69556,584.962,0
2018-06-30 07:14:27,0.5652820619,12.6809,584.962,0
2018-06-30 08:25:10,0.5687080138,12.79818,584.962,0
2018-06-30 08:41:35,0.5687080138,12.84216,584.962,0
2018-06-30 09:11:15,0.5721339657,13.06206,584.962,0
2018-06-30 10:16:07,0.5755599176,13.16468,584.962,0
2018-06-30 10:41:48,0.5755599176,13.45788,584.962,0
2018-06-30 12:11:25,0.5858377733,13.44322,584.962,0
2018-06-30 12:41:12,0.5892637251,13.50186,584.962,0
2018-06-30 13:15:01,0.5892637251,13.51652,584.962,0
2018-06-30 14:14:38,0.5961156289,13.75108,584.962,0
2018-06-30 14:41:17,0.5892637251,13.73642,584.962,0
2018-06-30 15:11:38,0.5892637251,13.7804,584.962,0
2018-06-30 16:18:56,0.5687080138,12.95944,584.962,0
2018-06-30 16:43:45,0.5515782543,13.1207,584.962,0
2018-06-30 17:11:19,0.5515782543,12.88614,584.962,0
2018-06-30 18:41:21,0.5550042062,12.79818,584.962,0
2018-06-30 19:11:18,0.5584301581,12.78352,584.962,0
2018-06-30 20:43:00,0.5584301581,12.7542,585.216,0.254
2018-06-30 21:11:14,0.5584301581,12.72488,585.47,0.254
2018-06-30 21:53:19,0.5584301581,12.73954,585.47,0
2018-06-30 22:11:19,0.5584301581,12.71022,585.47,0
2018-06-30 22:41:20,0.5584301581,12.72488,585.47,0
2018-06-30 23:55:09,0.5550042062,12.69556,585.47,0
2018-07-01 00:11:49,0.5515782543,12.66624,585.47,0
2018-07-01 00:41:20,0.5447263506,12.69556,585.47,0
2018-07-01 02:15:28,0.5378744468,12.66624,585.724,0.254
2018-07-01 02:42:42,0.5344484949,12.66624,585.724,0
2018-07-01 03:54:28,0.531022543,12.65158,585.978,0.254
2018-07-01 04:11:22,0.531022543,12.65158,585.978,0
2018-07-01 04:41:24,0.531022543,12.65158,585.978,0
2018-07-01 05:14:34,0.531022543,12.63692,585.978,0
2018-07-01 05:57:11,0.531022543,12.63692,585.978,0
2018-07-01 06:15:09,0.5344484949,12.63692,585.978,0
2018-07-01 06:41:20,0.5344484949,12.66624,585.978,0
2018-07-01 07:11:56,0.5378744468,12.6809,585.978,0
2018-07-01 08:19:02,0.5378744468,12.72488,585.978,0
2018-07-01 08:44:25,0.5413003987,12.72488,585.978,0
2018-07-01 09:12:43,0.5413003987,12.79818,585.978,0
2018-07-01 09:53:37,0.5515782543,13.16468,585.978,0
2018-07-01 10:11:13,0.5447263506,13.03274,585.978,0
2018-07-01 10:41:14,0.5481523025,13.16468,585.978,0
2018-07-01 12:14:15,0.5481523025,13.31128,585.978,0
2018-07-01 12:41:12,0.5481523025,13.45788,585.978,0
2018-07-01 13:11:25,0.5413003987,13.31128,585.978,0
2018-07-01 14:18:07,0.5687080138,13.45788,585.978,0
2018-07-01 14:42:46,0.5447263506,13.31128,585.978,0
2018-07-01 15:12:33,0.5584301581,13.29662,585.978,0
2018-07-01 16:13:45,0.5515782543,12.98876,586.232,0.254
2018-07-01 16:41:08,0.5413003987,12.91546,586.232,0
2018-07-01 17:14:57,0.5481523025,12.84216,588.01,1.778
2018-07-01 18:25:12,0.5584301581,12.9741,588.264,0.254
2018-07-01 18:41:38,0.5584301581,12.79818,588.264,0
2018-07-01 19:11:18,0.5584301581,12.7542,588.264,0
2018-07-01 20:28:46,0.56185611,12.7542,588.518,0.254
2018-07-01 20:41:18,0.56185611,12.72488,588.518,0
2018-07-01 21:12:41,0.56185611,12.72488,588.518,0
2018-07-01 21:46:40,0.56185611,12.69556,588.518,0
2018-07-01 22:11:14,0.56185611,12.6809,588.518,0
2018-07-01 22:41:24,0.5584301581,12.6809,588.518,0
2018-07-01 23:49:23,0.5550042062,12.66624,588.518,0
2018-07-02 00:14:47,0.5481523025,12.69556,588.518,0
2018-07-02 00:42:50,0.5447263506,12.69556,588.518,0
2018-07-02 01:53:40,0.5344484949,12.66624,588.772,0.254
2018-07-02 02:11:22,0.531022543,12.66624,588.772,0
2018-07-02 02:41:18,0.5275965911,12.65158,588.772,0
2018-07-02 04:13:18,0.5275965911,12.62226,588.772,0
2018-07-02 04:41:16,0.5241706392,12.63692,588.772,0
2018-07-02 06:16:43,0.5241706392,12.62226,588.772,0
2018-07-02 06:43:37,0.5275965911,12.63692,588.772,0
2018-07-02 08:12:19,0.5275965911,12.65158,588.772,0
2018-07-02 08:41:18,0.5275965911,12.6809,588.772,0
2018-07-02 09:11:44,0.5275965911,12.72488,588.772,0
2018-07-02 09:55:28,0.5275965911,12.7542,588.772,0
2018-07-02 10:11:53,0.5275965911,12.81284,588.772,0
2018-07-02 10:41:16,0.531022543,13.00342,588.772,0
2018-07-02 11:58:48,0.531022543,13.23798,588.772,0
2018-07-02 12:11:16,0.5344484949,13.25264,588.772,0
2018-07-02 12:42:10,0.531022543,13.25264,588.772,0
2018-07-02 14:11:49,0.6063934846,13.69244,588.772,0
2018-07-02 14:41:10,0.623523244,13.4872,589.026,0.254
2018-07-02 16:15:31,0.623523244,13.76574,589.026,0
2018-07-02 16:41:16,0.5892637251,13.32594,589.026,0
2018-07-02 17:11:47,0.5961156289,12.88614,589.026,0
2018-07-02 18:19:03,0.6063934846,12.8275,589.026,0
2018-07-02 18:44:13,0.6200972922,12.78352,589.026,0
2018-07-02 19:12:18,0.6166713403,12.78352,589.026,0
2018-07-02 20:22:49,0.6200972922,12.76886,589.026,0
2018-07-02 20:41:18,0.6200972922,12.7542,589.026,0
2018-07-02 21:11:21,0.6200972922,12.7542,589.026,0
2018-07-02 21:41:20,0.5995415808,12.73954,589.026,0
2018-07-02 22:13:45,0.5961156289,12.73954,589.026,0
2018-07-02 22:43:38,0.592689677,12.72488,590.042,1.016
2018-07-02 23:43:37,0.5789858695,12.71022,590.55,0.508
2018-07-03 00:11:24,0.5789858695,12.71022,590.55,0
2018-07-03 00:41:20,0.5721339657,12.71022,590.804,0.254
2018-07-03 01:47:15,0.5687080138,12.66624,591.82,1.016
2018-07-03 02:12:22,0.5652820619,12.66624,591.82,0
2018-07-03 02:41:23,0.5687080138,12.69556,592.328,0.508
2018-07-03 03:50:53,0.5652820619,12.6809,592.836,0.508
2018-07-03 04:11:34,0.5652820619,12.6809,593.09,0.254
2018-07-03 04:43:59,0.5652820619,12.6809,593.344,0.254
2018-07-03 06:11:50,0.5755599176,12.63692,594.36,1.016
2018-07-03 06:41:21,0.5755599176,12.66624,595.122,0.762
2018-07-03 08:14:39,0.5961156289,12.69556,600.202,5.08
2018-07-03 08:41:18,0.6063934846,12.76886,602.234,2.032
2018-07-03 09:49:33,0.6440789554,12.81284,603.504,1.27
2018-07-03 10:11:13,0.68861633,12.84216,604.774,1.27
2018-07-03 10:42:15,0.6920422819,12.7542,607.06,2.286
2018-07-03 11:53:40,0.6783384743,13.10604,607.314,0.254
2018-07-03 12:11:15,0.6680606186,13.3406,607.314,0
2018-07-03 12:41:15,0.6612087148,13.07672,607.314,0
2018-07-03 14:13:02,0.6303751478,13.03274,608.076,0.762
2018-07-03 14:16:06,0.6303751478,13.03274,608.33,0.254
2018-07-03 14:41:57,0.6200972922,12.98876,608.584,0.254
2018-07-03 16:11:53,0.6098194365,12.84216,611.124,2.54
2018-07-03 16:43:32,0.6132453884,13.03274,611.632,0.508
2018-07-03 18:13:12,0.6166713403,12.76886,611.886,0.254
2018-07-03 18:41:15,0.6166713403,12.69556,612.14,0.254
2018-07-03 19:20:08,0.6098194365,12.69556,612.14,0
2018-07-03 20:16:21,0.6029675327,12.65158,612.14,0
2018-07-03 20:41:39,0.5995415808,12.63692,612.14,0
2018-07-03 21:11:23,0.5995415808,12.63692,612.14,0
2018-07-03 21:42:38,0.592689677,12.62226,612.14,0
2018-07-03 22:11:18,0.5892637251,12.62226,612.14,0
2018-07-03 23:44:38,0.5721339657,12.6076,612.14,0
2018-07-04 00:11:29,0.5652820619,12.6076,612.14,0
2018-07-04 00:41:25,0.56185611,12.6076,612.14,0
2018-07-04 01:48:28,0.5515782543,12.59294,612.14,0
2018-07-04 02:11:17,0.5481523025,12.59294,612.14,0
2018-07-04 02:44:08,0.5447263506,12.59294,612.14,0
2018-07-04 03:44:48,0.5413003987,12.57828,612.14,0
2018-07-04 04:11:17,0.5378744468,12.59294,612.14,0
2018-07-04 04:41:22,0.5344484949,12.57828,612.14,0
2018-07-04 05:48:33,0.531022543,12.57828,612.14,0
2018-07-04 06:13:30,0.5344484949,12.57828,612.14,0
2018-07-04 06:41:18,0.5344484949,12.6076,612.14,0
2018-07-04 08:11:21,0.5275965911,12.63692,612.14,0
2018-07-04 08:41:15,0.531022543,12.8275,612.14,0
2018-07-04 09:43:01,0.5275965911,12.69556,612.14,0
2018-07-04 10:11:17,0.531022543,12.95944,612.14,0
2018-07-04 10:41:07,0.5447263506,13.13536,612.14,0
2018-07-04 11:46:40,0.5584301581,13.15002,612.14,0
2018-07-04 12:11:50,0.5721339657,13.194,612.14,0
2018-07-04 12:41:30,0.5755599176,13.20866,612.14,0
2018-07-04 13:51:56,0.592689677,13.36992,612.14,0
2018-07-04 14:11:19,0.5961156289,13.38458,612.14,0
2018-07-04 14:43:25,0.6029675327,13.44322,612.14,0
2018-07-04 15:54:57,0.6338010997,13.44322,612.14,0
2018-07-04 16:12:18,0.6440789554,13.69244,612.14,0
2018-07-04 16:41:16,0.6406530035,13.32594,612.14,0
2018-07-04 18:16:02,0.6440789554,12.84216,612.14,0
2018-07-04 18:41:18,0.6372270516,12.81284,612.14,0
2018-07-04 20:19:50,0.6372270516,12.76886,612.14,0
2018-07-04 20:41:17,0.6132453884,12.76886,612.14,0
2018-07-04 21:13:38,0.6132453884,12.7542,612.14,0
2018-07-04 21:44:21,0.6132453884,12.73954,612.394,0.254
2018-07-04 22:11:20,0.6098194365,12.72488,612.648,0.254
2018-07-04 23:41:18,0.6166713403,12.71022,613.918,1.27
2018-07-05 00:11:12,0.6132453884,12.6809,614.426,0.508
2018-07-05 01:43:44,0.592689677,12.69556,614.68,0.254
2018-07-05 02:11:18,0.5892637251,12.69556,614.934,0.254
2018-07-05 03:47:32,0.5824118214,12.6809,615.442,0.508
2018-07-05 04:12:42,0.5789858695,12.6809,615.696,0.254
2018-07-05 04:41:36,0.5858377733,12.66624,617.474,1.778
2018-07-05 05:42:37,0.5858377733,12.65158,617.982,0.508
2018-07-05 06:11:25,0.5892637251,12.65158,620.014,2.032
2018-07-05 06:44:04,0.592689677,12.6809,620.268,0.254
2018-07-05 07:55:09,0.5995415808,12.71022,620.776,0.508
2018-07-05 08:11:20,0.6029675327,12.69556,620.776,0
2018-07-05 08:41:10,0.6029675327,12.79818,620.776,0
2018-07-05 09:46:41,0.6098194365,12.93012,620.776,0
2018-07-05 10:11:12,0.6063934846,13.07672,620.776,0
2018-07-05 10:41:52,0.6098194365,13.29662,620.776,0
2018-07-05 11:42:09,0.6098194365,13.39924,620.776,0
2018-07-05 12:11:15,0.6063934846,13.3406,620.776,0
2018-07-05 12:43:36,0.6063934846,13.23798,620.776,0
2018-07-05 13:45:54,0.6269491959,13.4139,620.776,0
2018-07-05 14:11:12,0.6338010997,13.72176,620.776,0
2018-07-05 14:41:18,0.5961156289,13.25264,620.776,0
2018-07-05 15:49:44,0.623523244,13.38458,620.776,0
2018-07-05 16:13:22,0.6098194365,13.61914,620.776,0
2018-07-05 16:41:08,0.6166713403,13.76574,620.776,0
2018-07-05 18:11:17,0.592689677,12.81284,621.03,0.254
2018-07-05 18:41:13,0.5961156289,12.78352,621.792,0.762
2018-07-05 20:13:50,0.6132453884,12.76886,627.888,6.096
2018-07-05 20:41:16,0.6200972922,12.7542,630.682,2.794
2018-07-05 21:11:44,0.6338010997,12.7542,633.984,3.302
2018-07-05 21:41:15,0.6440789554,12.73954,635.508,1.524
2018-07-05 22:11:19,0.6714865705,12.73954,639.064,3.556
2018-07-05 23:41:34,0.781117031,12.69556,651.256,12.192
2018-07-06 00:11:15,0.750283464,12.69556,651.51,0.254
2018-07-06 01:28:56,0.6954682337,12.69556,653.034,1.524
2018-07-06 01:45:18,0.6680606186,12.69556,653.288,0.254
2018-07-06 02:12:11,0.6509308592,12.6809,653.288,0
2018-07-06 02:42:40,0.6406530035,12.69556,653.288,0
2018-07-06 03:41:29,0.6200972922,12.66624,653.542,0.254
2018-07-06 04:11:16,0.6132453884,12.6809,653.542,0
2018-07-06 04:45:13,0.6063934846,12.66624,653.542,0
2018-07-06 05:45:38,0.5961156289,12.65158,653.542,0
2018-07-06 06:11:23,0.5892637251,12.65158,653.542,0
2018-07-06 06:41:37,0.5858377733,12.66624,653.542,0
2018-07-06 07:48:58,0.5858377733,12.71022,653.542,0
2018-07-06 08:14:10,0.5824118214,12.72488,653.542,0
2018-07-06 08:42:27,0.5789858695,12.76886,653.542,0
2018-07-06 09:41:21,0.5721339657,12.84216,653.542,0
2018-07-06 10:11:11,0.5721339657,12.88614,653.542,0
2018-07-06 11:43:53,0.5789858695,12.93012,653.542,0
2018-07-06 12:11:07,0.5824118214,13.1207,653.542,0
2018-07-06 12:41:15,0.5824118214,13.03274,653.542,0
2018-07-06 13:41:19,0.5824118214,13.38458,653.542,0
2018-07-06 14:12:31,0.5824118214,13.36992,653.542,0
2018-07-06 14:42:10,0.5687080138,13.58982,653.542,0
2018-07-06 15:43:23,0.5721339657,13.25264,653.542,0
2018-07-06 16:11:16,0.5789858695,13.57516,653.542,0
2018-07-06 16:44:01,0.5652820619,13.00342,653.542,0
2018-07-06 17:47:08,0.5413003987,12.85682,653.542,0
2018-07-06 18:11:13,0.5447263506,12.79818,653.542,0
2018-07-06 18:41:21,0.5481523025,12.79818,653.796,0.254
2018-07-06 19:59:44,0.5515782543,12.76886,654.304,0.508
2018-07-06 20:16:27,0.5515782543,12.7542,654.304,0
2018-07-06 20:41:54,0.5550042062,12.73954,654.558,0.254
2018-07-06 21:24:47,0.5550042062,12.72488,655.32,0.762
2018-07-06 21:41:13,0.56185611,12.69556,659.13,3.81
2018-07-06 22:11:43,0.5652820619,12.71022,659.638,0.508
2018-07-06 23:19:35,0.56185611,12.65158,660.146,0.508
2018-07-06 23:42:07,0.5584301581,12.6809,660.4,0.254
2018-07-06 23:45:34,0.5584301581,12.6809,660.4,0
2018-07-07 00:12:28,0.5584301581,12.6809,661.416,1.016
2018-07-07 01:41:24,0.5721339657,12.65158,667.766,6.35
2018-07-07 02:11:20,0.5824118214,12.65158,667.766,0
2018-07-07 03:42:55,0.5892637251,12.62226,670.306,2.54
2018-07-07 04:11:23,0.5892637251,12.63692,670.56,0.254
2018-07-07 04:41:30,0.5858377733,12.62226,670.56,0
2018-07-07 05:46:47,0.5789858695,12.6076,671.068,0.508
2018-07-07 06:13:14,0.5755599176,12.62226,671.322,0.254
2018-07-07 06:41:40,0.5789858695,12.62226,673.862,2.54
